










Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
















































Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
























Total Wall-Clock Time:   01:00:34
















































